id,text,label,Comments
390,"Ik heb besloten uw verzoek af te wijzen aangezien er geen documenten bij het ministerie zijn met de door u gevraagde informatie. Wijze van openbaarmaking Dit besluit wordt geanonimiseerd op www.rijksoverheid.nl geplaatst. Hoogachtend, Minister van Economische Zaken en Klimaat, namens deze dhr. drs.",niet aanwezig,
391,"Ik heb besloten om het document waar uw Wob-verzoek op ziet openbaar te maken. Bovenstaand document wordt openbaar gemaakt in bijlage 2. Er zijn geen evenementenfrequenties uitgegeven aan omroepen, zodoende treft u in dit document ook geen namen van omroepen aan.",deels openbaar,
392,"Ik heb besloten uw verzoek af te wijzen omdat naar aanleiding van uw verzoek geen documenten zijn aangetroffen die onder de reikwijdte van de Wob vallen die tevens niet reeds openbaar zijn gemaakt. Motivering De door u opgevraagde documenten zijn reeds onderdeel van eerdere besluiten op Wob-verzoeken die door u zijn ingediend en zijn daarmee, voor zover er geen uitzonderingsgronden van toepassing zijn, openbaar en voor eenieder toegankelijk.",niet aanwezig,
393,"Ik heb besloten uw verzoek af te wijzen aangezien er geen documenten bij mijn ministerie zijn met de door u gevraagde informatie. Dit besluit wordt geanonimiseerd op www.rijksoverheid.nl gepubliceerd. Hoogachtend, De Minister van Economische Zaken en Klimaat, namens deze: mw. mr.",niet aanwezig,
394,"Ik heb besloten uw verzoek af te wijzen aangezien er geen document bij het ministerie is met de door u gevraagde informatie. Dit besluit wordt geanonimiseerd op www.rijksoverheid.nl geplaatst. Hoogachtend, De Staatssecretaris van Economische Zaken en Klimaat, namens deze: drs. N.",niet aanwezig,
395,"Ik heb besloten uw verzoek af te wijzen aangezien er geen documenten bij RVO aanwezig zijn, waarin de door u gevraagde informatie is neergelegd. Plaatsing op internet Het besluit wordt op www.rijksoverheid.nl geplaatst. Hoogachtend, De Minister van Economische Zaken en Klimaat, namens deze: drs. N.C.",niet aanwezig,
396,"Ik kan uw verzoek niet inwilligen omdat geen van de door u gevraagde documenten bij het ministerie van EZK is aangetroffen. Toelichting Concept-Kamerbrief De concepten van de Kamerbrief zijn destijds besproken in een DG/SG-werkgroep, waaraan werd deelgenomen vanuit de ministeries AZ, BZK, FIN en SZW. Het ministerie van EZK was geen deelnemer van deze werkgroep. Dit betekent dat er binnen mijn ministerie geen concepten zijn opgesteld.",niet aanwezig,
397,"Ik heb besloten om het document waar uw Wob-verzoek op ziet openbaar te maken. Bovenstaand document wordt openbaar gemaakt in bijlage 2. Er zijn geen evenementenfrequenties uitgegeven aan omroepen, zodoende treft u in dit document ook geen namen van omroepen aan. Voor wat betreft de toekomstige evenementenfrequenties geef ik u mee dat ik geen documenten openbaar kan maken die nog niet zijn gemaakt.",deels openbaar,
398,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het ministerie van Economische Zaken en Klimaat aangetroffen. Uit (archief)onderzoek door de Afdeling Documentaire Informatievoorziening blijkt dat geen informatie aanwezig is over de Stichting Music-Sound22. Daarnaast heb ik onderzoek laten doen bij de Rijksdienst voor Ondememend Nederland van mijn ministerie, ook daar is geen informatie aangetroffen.",niet aanwezig,
399,"Ik heb besloten uw verzoek af te wijzen aangezien er geen documenten bij RVO zijn met de door u gevraagde informatie. Voor wat betreft erkenningen van installaties, zoals ze voor co-vergisting worden gebruikt, daarvan heeft RVO geen informatie. De aanvraag voor erkenning en het bijhouden hiervan is belegt bij de NVWA. Op hun site staan de erkenningen, dus openbare informatie.",niet aanwezig,
400,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Landbouw, Natuur en Voedselkwaliteit aangetroffen. De Woo heeft betrekking op openbaarmaking van informatie die neergelegd is in documenten. Alleen bestaande documenten vallen onder de Woo; als documenten niet bestaan, kan ik deze niet openbaar maken.",niet aanwezig,
401,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Economische Zaken en Klimaat aangetroffen. Er is navraag gedaan bij het secretariaat van zowel de directeur-generaal als de minister. Daarnaast is door de betrokken medewerkers van de directie Elektriciteit naar de gevraagde (soort) documenten binnen de reikwijdte van beide Wob- verzoeken gezocht.,niet aanwezig,
402,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Economische Zaken en Klimaat aangetroffen. Er is navraag gedaan bij het secretariaat van zowel de directeur-generaal als de minister. Daarnaast is door de betrokken medewerkers van de directie Elektriciteit naar de gevraagde (soort) documenten binnen de reikwijdte van beide Wob- verzoeken gezocht.,niet aanwezig,
403,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het ministerie van Economische Zaken en Klimaat aangetroffen. Ik heb de zoekslag als volgt uitgevoerd. Uw verzoek is uitgezet bij de fiscaal coördinatoren van de directie Algemene Economische Politiek (AEP) en de directie Ondernemerschap.,niet aanwezig,
404,"Ik kan uw verzoek niet inwilligen omdat geen van de door u gevraagde documenten bij het ministerie van EZK is aangetroffen. Toelichting Concept-Kamerbrief De concepten van de Kamerbrief zijn destijds besproken in een DG/SG-werkgroep, waaraan werd deelgenomen vanuit de ministeries AZ, BZK, FIN en SZW. Het ministerie van EZK was geen deelnemer van deze werkgroep. Dit betekent dat er binnen mijn ministerie geen concepten zijn opgesteld.",niet aanwezig,
405,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het ministerie van Economische Zaken en Klimaat aangetroffen.,niet aanwezig,
406,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten aangetroffen. Er is bij de directie Digitale Economie en het Antennebureau (onderdeel van RDI, Rijksinspectie Digitale Infrastructuur) nagevraagd of ze stukken over dit onderwerp hebben. Bij geen van deze afdelingen zijn stukken aanwezig of is dergelijke informatie bekend.",niet aanwezig,
407,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Economische Zaken en Klimaat aangetroffen. Toelichting Het in Nederland gewonnen gas wordt niet door de Nederlandse overheid aan buitenlandse overheden verkocht. Het zijn ondernemingen die het gas produceren en verkopen aan binnen- en buitenlandse ondernemingen.,niet aanwezig,
408,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Economische Zaken en Klimaat (hierna EZK) aangetroffen. Bij EZK (DG Gebouwde Omgeving, DG Klimaat en Energie, DG Bedrijfsleven en Innovatie) is er geen betrokkenheid bij dit onderwerp. Betrokken collega’s bij deze dienstonderdelen die vanwege inhoudelijke raakvlakken met uw informatievraag zijn benaderd, hebben aangegeven niet over de gevraagde documenten te beschikken.",niet aanwezig,
409,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij mijn ministerie aangetroffen. U heeft mij allereerst verzocht om alle verschillen tussen het besluit van 24 januari 2023 en het besluit van 30 april 2021 in een document duidelijk zichtbaar te maken. Daarnaast heeft u mij verzocht om inzage in de beslisnota’s bij deze besluiten.,niet aanwezig,
411,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij Ministerie van Economische Zaken en Klimaat aangetroffen. Uw verzoek ziet op een periode die meer dan 20 jaren geleden is. Eventuele stukken die bewaard zijn uit die periode zijn overgebracht naar het Nationaal Archief.,niet aanwezig,
412,"Op basis van uw Wob-verzoek heeft er een zoekslag plaatsgevonden. Ik heb besloten uw verzoek af te wijzen, aangezien er geen documenten bij mijn ministerie zijn met de door u gevraagde informatie. Dit zal ik hieronder toelichten. Toelichting De NCTV werkt vanuit een coördinerende rol als adviseur op het terrein van cybersecurity, nationale veiligheid, crisisbeheersing en weerbaarheid tegen statelijke dreigingen.",niet aanwezig,
413,"Ik wijs uw verzoek af. Overwegingen Naar aanleiding van uw verzoek heeft een zoekslag plaatsgevonden, waarbij geen documenten zijn aangetroffen met de door u gevraagde informatie. Reden hiervoor is dat de door u verzochte informatie, meer specifiek een strategisch jaarplan van In-Made en de financiële jaarverslagen van 2018 en 2019, niet bestaan. De Wob stelt geen verplichting om gegevens te vervaardigen die niet in bestaande documenten zijn neergelegd, ongeacht de mate van inspanning!.",niet aanwezig,
414,Voor het overige geldt het volgende. Er zijn geen documenten bij mijn ministerie met de door u gevraagde informatie. Ik heb daarom besloten om uw verzoek af te wijzen aangezien er geen document bij mijn ministerie is met de door u gevraagde informatie.,niet aanwezig,
415,"Ik heb besloten de door u gevraagde informatie opgenomen in de documenten 1 en 2 niet openbaar te maken. ___ Document 1 Ten aanzien van het eerste document (het ambtsbericht van de Voorzitter van het College van procureurs-generaal) merk ik op dat op grond van artikel 10, tweede lid, aanhef en onder bl, van de Wob verstrekking van informatie achterwege blijft _ voor zover het belang daarvan niet opweegt tegen het belang van het voorkomen van onevenredige bevoordeling of benadeling van bij de aangelegenheid betrokken natuurlijke personen of rechtspersonen dan wel van derden. Met betrekking tot dit ambtsbericht merk ik op dat openbaarmaking van het ambtsbericht zou leiden tot onevenredige benadeling van zowel het College van procureurs-generaal, de Voorzitter van het College van procureurs-generaal en van de minister van Veiligheid en Justitie. Ik wijs er daarbij op dat vrijelijke informatieuitwisseling, gedachtenvorming en advisering binnen de verantwoordingslijn tussen het College, diens voorzitter en de minister essentieel is om daadwerkelijk inhoud te kunnen geven aan het nemen verantwoordelijkheid ! door de minister.",afgewezen,
416,"Op basis van uw Wob-verzoek heeft er een zoekslag plaatsgevonden. Ik wijs uw verzoek af, aangezien er geen documenten bij mijn ministerie berusten met de door u gevraagde informatie. Dit zal ik hieronder toelichten. Toelichting De NCTV werkt vanuit een coördinerende rol als adviseur op het terrein van cybersecurity, nationale veiligheid, crisisbeheersing en weerbaarheid tegen statelijke dreigingen.",niet aanwezig,
417,Ik heb besloten uw verzoek af te wijzen aangezien er geen documenten bij de NCTV berusten met de door u gevraagde informatie. Er zijn twee documenten gevonden. Deze zijn reeds openbaar. Toelichting De NCTV heeft geen rol in de aanpak van demonstraties en/of protesten.,niet aanwezig,
418,"Ik heb besloten uw verzoek af te wijzen aangezien er geen document bij mijn ministerie is aangetroffen met de door u gevraagde informatie. Overwegingen Gelet op het onderwerp van uw verzoek heb ik navraag gedaan bij verschillende onderdelen binnen het Ministerie van Justitie en Veiligheid. Er is gezocht naar documenten over een mandaatregister bij de volgende onderdelen binnen het Ministerie van Justitie en Veiligheid: het Directoraat-Generaal Rechtspleging en Rechtshandhaving, het Directoraat-Generaal Straffen en Beschermen, de Inspectie Justitie en Veiligheid, het Directoraat-Generaal Politie en Veiligheidsregio’s, de Nationaal Coördinator Terrorisme en Veiligheid, het Directoraat-Generaa! Migratie en de Directie Personeel en Organisatie. Bij deze zoekslag zijn geen mandaatregisters aangetroffen.",niet aanwezig,
419,Ik verklaar uw bezwaar gegrond en zie aanleiding om de alsnog aangetroffen documenten 2 en 3 gedeeltelijk openbaar te maken. Document 1 maak ik niet openbaar. U treft de beoordeelde versie van de documenten 2 en 3 als bijlage bij dit besluit aan. Voor de motivering van de geweigerde passages en documenten verwijs ik u naar de overwegingen hieronder.,deels openbaar,
420,"Ik heb besloten uw verzoek af te wijzen, aangezien onder de reikwijdte van uw verzoek slechts documenten vallen die reeds (gedeeltelijk) openbaar gemaakt zijn in een eerder besluit op een Wob-verzoek en ik geen reden zie om af te wijken van dit eerdere besluit. Dit zal ik hieronder toelichten. Overwegingen Naar aanleiding van uw verzoek heeft binnen de NCTV een zoekslag plaatsgevonden. Daarbij heb ik geen documenten aangetroffen met de door u gevraagde informatie, anders dan reeds (gedeeltelijk) openbaar gemaakte documenten.",afgewezen,
421,Er zijn geen documenten die specifiek van toepassing zijn op de AIT. Wel zijn er bij de zoekslag documenten aangetroffen die betrekking hebben op de personele bezetting en de begroting van de PI Krimpen a/d IJssel in zijn totaliteit.,deels openbaar,
422,"Ik heb besloten uw verzoek af te wijzen, aangezien onder de reikwijdte van uw verzoek slechts documenten vallen die reeds (gedeeltelijk) openbaar gemaakt zijn in een eerder besluit op een Wob-verzoek en ik geen reden zie om af te wijken van dit eerdere besluit. Dit zal ik hieronder toelichten. Overwegingen Naar aanleiding van uw verzoek heeft binnen de NCTV een zoekslag plaatsgevonden. Daarbij heb ik geen documenten aangetroffen met de door u gevraaade informatie, anders dan reeds (gedeeltelijk) openbaar gemaakte documenten.",afgewezen,
423,"Ik heb besloten uw verzoek af te wijzen, aangezien onder de reikwijdte van uw verzoek slechts documenten vallen die reeds (gedeeltelijk) openbaar gemaakt zijn in een eerder besluit op een Wob-verzoek en ik geen reden zie om af te wijken van dit eerdere besluit. Dit zal ik hieronder toelichten. Overwegingen Naar aanleiding van uw verzoek heeft binnen de NCTV een zoekslag plaatsgevonden. Daarbij heb ik geen documenten aangetroffen met de door u gevraaade informatie, anders dan reeds (gedeeltelijk) openbaar gemaakte documenten.",afgewezen,
424,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij mijn ministerie aangetroffen. Motivering Uw verzoek betreft een incident in 1940. De archivaris is nagegaan of er nog documenten uit deze periode bij mijn ministerie aanwezig zijn.,niet aanwezig,
425,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het ministerie van Justitie en Veiligheid aangetroffen.,niet aanwezig,
426,Ik kan uw verzoek niet inwilligen.,afgewezen,
427,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten op mijn ministerie aangetroffen. In onze systemen is gezocht op de termen “koperplatenwrak”, “koperplaten wrak”, “koperplaat” en “koperplaten”. Deze zoektermen hebben niet geleid tot documenten waar uw verzoek op ziet.",niet aanwezig,
428,"De Woo heeft betrekking op openbaarmaking van informatie die neergelegd is in documenten. Alleen bestaande documenten vallen onder de Woo; als documenten niet bestaan, kan Ik deze niet openbaar maken. Om die reden zijn geen documenten aangetroffen die op basis van uw verzoek in aanmerking komen voor openbaarmaking. Ik kan derhalve uw verzoek niet inwilligen.",niet aanwezig,
429,"Ons kenmerk Ik kan uw verzoek niet inwilligen. De informatie is -zoals blijkt uit de 4772304 inventarisatie- niet in het bezit van het Ministerie van Justitie en Veiligheid. De Woo heeft betrekking op openbaarmaking van informatie die neergelegd is in documenten. Alleen bestaande documenten vallen onder de Woo; als documenten niet bestaan, kan ik deze niet openbaar maken.",niet aanwezig,
430,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen documenten aangetroffen bij het Ministerie van Justitie en Veiligheid over de heer Caspar Hermans in de functie van programmadirecteur bij het Taskforce Brabant-Zeeland. Alleen bestaande documenten vallen onder de Woo. Op basis van uw verzoek zou het Ministerie van Justitie en Veiligheid een nieuw document moeten maken.,niet aanwezig,
431,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde Datum documenten bij het Ministerie van Justitie en Veiligheid aangetroffen over het 23 maart 2023 Woo-verzoek dat u bij mijn ministerie hebt ingediend. Ons kenmerk 4478493 Ik heb een zoekslag gemaakt in de digitale systemen van het Ministerie van Justitie en Veiligheid, daarbij trof ik geen documenten aan die zien op de metadata van de mappen. Ook niet wanneer deze mappen zijn aangelegd, met welk doel, omschrijving, de juridische grondslag, wanneer en hoe vaak en wie toegang heeft gehad.",niet aanwezig,
432,"Ik kan uw verzoek niet inwilligen. Na het inventariseren van de documenten is gebleken dat alle documenten die aanwezig zijn bij mijn ministerie afkomstig zijn van het Openbaar Ministerie. Het betreffen geen andere documenten dan de documenten die geïnventariseerd zijn bij het Openbaar Ministerie. Aangezien u daar op 23 december 2022 eenzelfde verzoek heeft ingediend, zijn al deze documenten reeds beoordeeld.",niet aanwezig,
433,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten aangetroffen. Overwegingen De door u veronderstelde correspondentie van het Ministerie van Justitie en Veiligheid (waaronder de NCTV) met de politie en de AIVD over Videre of Videre Collectief heeft niet plaatsgevonden. Wijze van openbaarmaking Deze brief wordt op www.rijksoverheid.nl gepubliceerd.,niet aanwezig,
434,"Ik neem uw verzoek niet in behandeling. 3. Motivering Op basis van artikel 4.6 van de Woo kan ik besluiten een verzoek niet te behandelen, als mij duidelijk is dat de verzoeker een ander doel heeft dan het verkrijgen van publieke informatie of als het verzoek geen bestuurlijke aangelegenheid betreft. Uit vaste jurisprudentie volgt dat een min of meer overmatig beroep op door de overheid geboden faciliteiten in het algemeen op zichzelf geen misbruik van recht oplevert.",afgewezen,
435,"Ik neem uw verzoek niet in behandeling. 2. Motivering Op basis van artikel 4.6 van de Woo kan ik besluiten een verzoek niet te behandelen, als mij duidelijk is dat de verzoeker een ander doel heeft dan het verkrijgen van publieke informatie of als het verzoek geen bestuurlijke aangelegenheid betreft. Uit vaste jurisprudentie volgt dat een min of meer overmatig beroep op door de overheid geboden faciliteiten in het algemeen op zichzelf geen misbruik van recht oplevert.",afgewezen,
436,"Ik neem uw verzoek niet in behandeling. 2. Motivering Op basis van artike! 4.6 van de Woo kan ik besluiten een verzoek niet te behandelen, als mij duidelijk is dat de verzoeker een ander doel heeft dan het verkrijgen van publieke informatie of als het verzoek geen bestuurlijke aangelegenheid betreft. Uit vaste jurisprudentie volgt dat een min of meer overmatig beroep op door de overheid geboden faciliteiten in het algemeen op zichzelf geen misbruik van recht oplevert.",afgewezen,
437,"20 april 2023 Ons kenmerk . . , oe 4617105 Ik kan uw verzoek om toezending van een rittenadministratie niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Justitie en Veiligheid aangetroffen.",niet aanwezig,
438,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het Ministerie van Justitie en veiligheid aangetroffen in het kader van het Woo-verzoek dat u bij mijn Ministerie heeft ingediend. Toelichting In uw Woo-verzoek geeft u aan dat een oud-bestuurder van de Raad van de Rechtspraak zou hebben vermeld dat gerechtelijke ambtenaren de uitspraken niet meer zelf schrijven. U stelt dat ten aanzien van civiel- en bestuursrecht niet bekend is dat er een ministerieel besluit ligt waarin het schrijven van gerechtelijke uitspraken wordt gedelegeerd naar ambtenaren die niet belast zijn met het schrijven van uitspraken.,niet aanwezig,
439,"Ik kan uw verzoek niet inwilligen. Er zijn — zoals blijkt uit de inventarisatie - namelijk geen door u gevraagde documenten bij het Ministerie van Justitie en Veiligheid aangetroffen. De Woo heeft betrekking op openbaarmaking van informatie die neergelegd is in documenten. Alleen bestaande documenten vallen onder de Woo; als documenten niet bestaan, kan ik deze niet openbaar maken.",niet aanwezig,
440,"Ik kan uw verzoek niet inwilligen. Er is bij de zoekslag die ik naar aanleiding van uw nieuwe verzoek heb gedaan namelijk geen nieuwe informatie met betrekking tot de verbreding van het inspectieonderzoek in PI Nieuwersluis naar boven gekomen. Alle informatie waarover ik beschik heb ik u al met mijn besluit van 4 april jongstleden gestuurd, naar aanleiding van het Woo-verzoek dat u in januari heeft gedaan.",niet aanwezig,
441,ta junt 2023 Er zijn geen bestaande documenten bij het Ministerie van Justitie en Velligheid Ons kenmerk aangetroffen waarin de door u gevraagde gegevens zijn opgenomen. De 4694155 beantwoording van uw vraag verlangt dat er bepaalde Informatie moet worden vergaard en dat meerdere bewerkingen moeten worden verricht. De Woo verplicht mij niet om nieuwe documenten te maken. Ik ben echter bereid om u tegemoet te komen In uw verzoek.,niet aanwezig,
442,"Ik kan uw verzoek niet inwilligen. Er zijn — zoals blijkt uit de inventarisatie - namelijk geen door u gevraagde documenten bij het Ministerie van Justitie en Veiligheid aangetroffen. De Woo heeft betrekking op openbaarmaking van informatie die neergelegd is in documenten. Alleen bestaande documenten vallen onder de Woo; als documenten niet bestaan, kan ik deze niet openbaar maken.",niet aanwezig,
443,Er zijn bij het Ministerie van Sociale Zaken en Werkgelegenheid geen documenten aangetroffen met betrekking tot het verzoek. Derhalve kan niet tegemoet worden gekomen aan het verzoek.,niet aanwezig,
444,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij SZW aangetroffen. Derhalve kan niet tegemoet worden gekomen aan het verzoek. Plaatsing op internet Dit besluit wordt op www.rijksoverheid.nl gepubliceerd.,niet aanwezig,
445,"Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen documenten bij SZW aangetroffen. De Woo heeft betrekking op openbaarmaking van informatie die neergelegd is in documenten. Alleen bestaande documenten vallen onder de Woo; als documenten niet bestaan, kan ik deze niet openbaar maken.",niet aanwezig,
446,"Ik kan uw verzoek niet inwilligen. Er zijn vier getuigenverklaringen aangetroffen die onder uw verzoek vallen. Ik kan deze verklaringen niet openbaar maken. Op grond van artikel 5.1, tweede lid, aanhef en onder e, van de Woo kan ik geen informatie openbaar maken als dit de persoonlijke levenssfeer schaadt en dit belang zwaarder weegt dan het belang van openbaarheid.",afgewezen,
447,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij SZW aangetroffen. De Nederlandse Arbeidsinspectie heeft een zoekslag uitgevoerd op grond van de door u opgegeven informatie. Er zijn geen resultaten aangetroffen op basis van het adres en/of de datum die u heeft doorgegeven.,niet aanwezig,
448,"Tussen het UWV en SZW wordt veelvuldig gesproken over ICT-strategie en governance en het UWV legt verantwoording af over deze onderwerpen in haar verslagen. Anders dan instemming met het jaarplan, is van accordering door de minister van specifieke IT-strategie plannen van het UWV echter geen sprake. Dit valt namelijk onder de eigen bevoegdheid van het UWV als zelfstandig bestuursorgaan (ZBO). Voor zover er bij SZW documenten aanwezig zijn, zijn dit documenten die van het UWV afkomstig zijn en reeds zijn beoordeeld in het kader van het door u ingediende verzoek bij het UWV.",afgewezen,
449,"Tussen het UWV en SZW wordt veelvuldig gesproken over ICT-strategie en governance en het UWV legt verantwoording af over deze onderwerpen in haar verslagen. Anders dan instemming met het jaarplan, is van accordering door de minister van specifieke IT-strategie plannen van het UWV echter geen sprake. Dit valt namelijk onder de eigen bevoegdheid van het UWV als zelfstandig bestuursorgaan (ZBO). Voor zover er bij SZW documenten aanwezig zijn, zijn dit documenten die van het UWV afkomstig zijn en reeds zijn beoordeeld in het kader van het door u ingediende verzoek bij het UWV.",afgewezen,
450,"Ik besluit de door u gevraagde informatie, namelijk de correspondentie met de Europese Commissie, gedeeltelijk openbaar te maken. Uw verzoek, voor zover deze ziet op correspondentie tussen het ministerie van Financién en de competente overheidsinstellingen van Spanje over de Regeling aanpak flitskrediet, heeft betrekking op informatie die niet bestaat. Ik licht mijn besluit hieronder toe.",deels openbaar,
451,"Uw verzoek heeft betrekking op informatie die niet aanwezig is. Daarom wijs ik uw verzoek om informatie af. Hiertoe merk ik het volgende op. Motivering Op grond van de artikelen 1 en 3 van de Wob, kan een iedereen verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan.",niet aanwezig,
452,Uw verzoek heeft betrekking op informatie die inmiddels openbaar is gemaakt door het ministerie van I&W. Daarom wijs ik uw verzoek af. Dit licht ik hieronder nader toe. Reeds openbaar De door u gevraagde informatie is reeds geopenbaard bij het besluit van het ministerie van I&W (kenmerk: IENW/BSK-2021/120481).,afgewezen,
453,"Ik besluit uw verzoek af te wijzen. Ik licht mijn besluit hieronder toe. Inventarisatie documenten Op basis van uw verzoek zijn bij de Belastingdienst/Toeslagen geen documenten aangetroffen die voor (gedeeltelijke) openbaarmaking in aanmerking zouden kunnen komen. Wettelijk kader Het begrip document in de Wob (artikel 1, onderdeel a) heeft alleen betrekking op bestaande documenten.",niet aanwezig,
454,Uw verzoek heeft betrekking op informatie die niet aanwezig is. Daarom wijs ik uw verzoek om informatie af.,niet aanwezig,
455,Ik verklaar uw bezwaar gedeeltelijk gegrond. Bij de nadere zoekslag zijn documenten aangetroffen die onder uw oorspronkelijke verzoek vielen. Ik motiveer dit nader in dit besluit. Bezwaar Samengevat heeft u de volgende gronden van bezwaar aangevoerd: e De reikwijdte van formuleringen in het bestreden besluit is niet correct.,deels openbaar,
456,Uw verzoek heeft betrekking op informatie die niet aanwezig is. Daarom wijs ik uw verzoek om informatie af. Hiertoe merk ik het volgende op.,niet aanwezig,
457,"Uw verzoek heeft betrekking op informatie die niet aanwezig is. Daarom wijs ik uw verzoek om informatie af. Hiertoe merk ik het volgende op. Motivering Op grond van de artikelen 1 en 3 van de Wob, kan een ieder een verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan.",niet aanwezig,
458,"Uw verzoek heeft betrekking op informatie die niet aanwezig is. Daarom wijs ik uw verzoek om informatie af. Hiertoe merk ik het volgende op. Motivering Op grond van de artikelen 1 en 3 van de Wob, kan een ieder een verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan.",niet aanwezig,
459,"Uw verzoek heeft betrekking op informatie die niet aanwezig is. Ik wijs daarom uw verzoek af. Hiertoe merk ik het volgende op. Motivering Op grond van de artikelen 1 en 3 van de Wob, kan een iedereen verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan.",niet aanwezig,
460,"Ik besluit de door u gevraagde informatie niet openbaar te maken. Voor de motivering verwijs ik u naar het onderdeel ‘Overwegingen’ van dit besluit. Inventarisatie documenten De gevraagde informatie valt onder de geheimhoudingsbepalingen van artikel 10g van de Sanctiewet (hierna: Sw) en artikel 67 van de Algemene wet inzake rijksbelastingen (hierna: Awr), waarvoor de Woo moet wijken. Voor zover deze geheimhoudingsbepalingen niet van toepassing zijn, verzetten de weigeringsgronden van de Woo zich tegen openbaarmaking van de gevraagde informatie.",afgewezen,
461,"Ik kan uw verzoek niet inwilligen, omdat de door u gevraagde informatie niet is aangetroffen op het ministerie van Financién. Hiertoe merk ik het volgende op. De door u gevraagde informatie ziet op de periode 1 januari 2015 tot en met 24 januari 2022. Daaruit leid ik af dat uw verzoek om informatie ziet op de nieuwsberichten over uithuisplaatsingen in relatie tot de toeslagenaffaire.! Verder leid ik uit uw verzoek af dat u verzoekt om documenten van de bewindspersonen over het gebruikelijke proces ten aanzien van uithuisplaatsingen.",niet aanwezig,
462,Ik wijs uw verzoek af. De gevraagde stukken vallen namelijk onder de reikwijdte van artikel 8:79 Algemene wet bestuursrecht (Awb) en zijn opgesteld als processtukken. Daarmee mogen ze op grond van artikel 8.8 van de Wet open overheid (Woo) niet openbaar gemaakt worden. Overwegingen Het eerdere verzoek om openbaarmaking van informatie over de (afschaffing van de) dividendbelasting is op 16 november 2017 bij mij ingediend.,afgewezen,
463,Ik kan uw verzoek niet inwilligen. Er zijn namelijk geen door u gevraagde documenten bij het ministerie van Financiën aangetroffen. Hiertoe merk ik het volgende op. Op grond van de Woo heeft eenieder het recht om overheidsinformatie op te kunnen vragen zonder daarbij een reden te hoeven aangeven.,niet aanwezig,
464,"Uw verzoek heeft betrekking op informatie die niet aanwezig is. Daarom wijs ik uw verzoek om informatie af. Hiertoe merk ik het volgende op. Motivering Op grond van de artikelen 1 en 3 van de Wob, kan eenieder een verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan.",niet aanwezig,
465,"Uw verzoek heeft betrekking op informatie die niet aanwezig is bij het ministerie van Financiën. Daarom wijs ik uw verzoek om informatie af. Hiertoe merk ik het volgende op. Motivering Op grond van de artikelen 1 en 3 van de Wob, kan eenieder een verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan.",niet aanwezig,
466,"Ik besluit de door u gevraagde informatie, voor zover deze ziet op het hiervoor genoemde tweede en derde tijdvak gedeeltelijk openbaar te maken. Uw verzoek, voor zover deze ziet op het eerste tijdvak, heeft betrekking op informatie die niet bestaat. Ik licht mijn besluit hieronder toe. Inventarisatie documenten Op basis van uw verzoek zijn meerdere documenten aangetroffen.",niet aanwezig,
